gndr,yrbrn,cntry,feethngr,rlgatnd,mbtru,hinctnta,edulvlb,cntbrthd,gincdif,fairelc,dfprtal,gptpelc,medcrgv,rghmgpr,cttresa,gvctzpv,grdfinc,viepol,wpestop,votedir,lnghom1,brncntr,mbrncntc,fbrncntc,freehms,hmsacld,lrnobed,loylead,imdfetn,accalaw,dweight...32,rlgdnm,imueclt,region,lrscale,dweight...37,dweight
1,1959,BE,1,7,1,5,222,6666,3,9,9,9,8,8,9,9,9,8,8,9,DUT,1,6666,6666,3,5,2,4,2,0,1.091209888458252,NA,4,BE25,5,1.091209888458252,1.091209888458252
2,1954,BE,1,7,2,5,313,6666,1,10,10,10,10,10,10,10,10,5,9,8,DUT,1,6666,6666,1,1,1,3,4,0,0.943034827709198,NA,3,BE22,7,0.943034827709198,0.943034827709198
1,1986,BE,1,7,1,8,423,6666,4,9,7,9,9,8,9,5,1,2,9,5,DUT,1,6666,6666,2,1,1,5,2,5,0.8998737335205078,NA,6,BE23,6,0.8998737335205078,0.8998737335205078
2,1993,BE,1,6,3,8,720,6666,2,9,7,6,6,8,3,6,3,0,6,7,DUT,1,6666,6666,1,1,2,3,1,3,1.047642469406128,NA,7,BE24,4,1.047642469406128,1.047642469406128
1,2005,BE,1,7,3,8,213,6666,3,9,8,8,7,8,10,8,6,5,8,7,DUT,1,6666,6666,1,1,1,3,2,2,1.091209888458252,NA,7,BE25,8,1.091209888458252,1.091209888458252
1,1992,BE,1,4,1,2,421,6666,1,10,8,9,10,10,10,10,10,5,10,9,DUT,1,6666,6666,1,1,4,5,1,0,0.9454292058944702,NA,8,BE25,0,0.9454292058944702,0.9454292058944702
1,1952,BE,1,7,3,2,710,6666,1,10,4,9,9,10,9,10,9,5,5,9,FRE,1,6666,6666,1,1,1,4,2,0,0.929515540599823,NA,8,BE23,5,0.929515540599823,0.929515540599823
1,1978,BE,1,7,3,9,710,6666,3,10,10,6,10,10,10,10,8,5,8,9,DUT,1,6666,6666,1,1,2,4,1,0,0.9113752245903016,NA,7,BE21,6,0.9113752245903016,0.9113752245903016
1,1950,BE,1,7,2,5,313,6666,2,8,6,7,10,10,10,7,7,6,6,4,DUT,1,6666,6666,2,2,2,1,2,0,1.0339676141738892,1,7,BE22,5,1.0339676141738892,1.0339676141738892
1,1991,BE,1,7,1,9,313,6666,3,6,7,4,3,7,1,8,6,3,5,3,FRE,1,6666,6666,1,2,5,4,2,5,1.0793685913085938,NA,0,BE32,8,1.0793685913085938,1.0793685913085938
2,1992,BE,1,5,1,6,323,6666,2,8,9,5,9,10,9,9,9,4,5,3,ENG,1,6666,6666,1,1,2,3,1,3,0.9252810478210448,1,4,BE22,5,0.9252810478210448,0.9252810478210448
1,1953,BE,1,7,3,6,421,6666,1,9,9,10,10,8,10,10,9,10,7,9,FRE,1,6666,6666,4,4,3,5,3,2,1.030007243156433,1,6,BE35,5,1.030007243156433,1.030007243156433
2,1965,BE,1,7,2,6,421,6666,1,8,8,8,7,8,8,8,7,6,2,4,DUT,1,NL,6666,1,1,1,2,2,6,0.925979495048523,NA,9,BE22,4,0.925979495048523,0.925979495048523
1,1955,BE,1,5,2,8,313,GR,2,8,8,5,8,8,9,9,9,9,8,9,FRE,2,GR,GR,3,4,2,2,3,8,0.894101619720459,3,7,BE10,7,0.894101619720459,0.894101619720459
1,1964,BE,2,7,3,NA,720,ZA,1,5,5,NA,NA,10,9,1,9,NA,8,NA,DUT,2,ZA,ZA,1,1,4,5,1,0,1.1353305578231812,NA,10,BE34,NA,1.1353305578231812,1.1353305578231812
2,1979,BE,1,6,3,3,610,VE,2,7,8,3,5,7,6,8,8,7,8,8,FRE,2,VE,VE,1,1,1,1,2,7,0.8985711932182312,NA,7,BE32,5,0.8985711932182312,0.8985711932182312
2,1981,BE,1,5,1,8,720,6666,1,8,8,7,8,9,8,9,9,8,6,6,FRE,1,6666,6666,1,2,3,3,1,0,1.0793685913085938,NA,10,BE32,3,1.0793685913085938,1.0793685913085938
2,1989,BE,1,7,3,5,720,6666,1,10,8,8,9,9,10,7,7,8,5,3,DUT,1,6666,6666,1,1,2,3,2,0,1.0594688653945925,NA,7,BE21,7,1.0594688653945925,1.0594688653945925
1,1963,BE,1,3,3,5,610,6666,1,10,2,7,10,10,10,10,9,4,5,4,DUT,1,6666,6666,4,4,2,3,2,0,1.0466028451919556,2,8,BE23,5,1.0466028451919556,1.0466028451919556
1,2002,BE,1,5,3,5,323,6666,4,8,9,9,7,10,10,7,3,8,7,10,FRE,1,6666,6666,1,2,2,3,2,3,1.047642469406128,NA,5,BE24,3,1.047642469406128,1.047642469406128
2,2003,BE,1,7,3,7,321,6666,1,9,8,8,10,10,10,10,10,5,9,10,DUT,1,6666,6666,1,1,3,2,2,1,1.0466028451919556,NA,0,BE23,NA,1.0466028451919556,1.0466028451919556
2,1995,BE,1,7,1,10,610,6666,2,10,5,8,2,9,8,6,8,5,5,7,DUT,1,6666,6666,1,1,2,4,4,6,0.8993432521820068,NA,8,BE23,5,0.8993432521820068,0.8993432521820068
2,1977,BE,1,7,1,6,321,RO,3,7,9,7,9,6,9,7,5,10,10,10,RUM,2,RO,RO,1,1,1,1,2,5,1.0594688653945925,3,3,BE21,9,1.0594688653945925,1.0594688653945925
2,1955,BE,1,5,3,7,610,6666,2,8,8,9,8,9,9,9,10,10,9,9,DUT,1,6666,6666,1,1,2,3,2,3,0.9189488887786864,NA,8,BE24,7,0.9189488887786864,0.9189488887786864
1,1978,BE,1,7,3,4,610,6666,3,10,9,8,10,8,10,8,7,8,10,9,DUT,1,6666,6666,2,2,2,2,3,2,1.091209888458252,1,6,BE25,8,1.091209888458252,1.091209888458252
1,1971,BE,1,7,1,8,321,6666,1,10,10,10,10,10,10,10,10,8,10,10,FRE,1,6666,6666,1,2,1,3,2,0,1.1353305578231812,NA,8,BE34,1,1.1353305578231812,1.1353305578231812
1,1962,BE,1,7,2,2,321,FR,1,2,2,7,7,6,9,10,10,10,10,9,FRE,2,FR,IT,3,4,1,1,2,7,1.0877412557601929,NA,3,BE33,2,1.0877412557601929,1.0877412557601929
1,1956,BE,1,6,2,3,222,6666,1,10,8,10,6,8,9,10,9,9,9,8,DUT,1,6666,6666,1,2,1,2,1,0,1.047642469406128,1,8,BE24,7,1.047642469406128,1.047642469406128
2,1951,BE,1,5,3,3,222,6666,2,4,4,5,3,5,8,4,4,3,3,3,DUT,1,6666,6666,2,3,2,2,4,5,0.9251684546470642,1,2,BE23,8,0.9251684546470642,0.9251684546470642
1,1974,BE,1,4,3,2,222,MA,1,7,7,4,5,7,4,7,7,7,7,7,ARA,2,MA,MA,2,4,1,1,3,3,0.9660232067108154,6,5,BE10,4,0.9660232067108154,0.9660232067108154
2,1961,BE,1,6,1,8,610,6666,1,10,9,10,10,10,10,10,10,8,7,8,DUT,1,6666,6666,1,1,3,4,2,0,0.946845531463623,NA,8,BE23,0,0.946845531463623,0.946845531463623
1,1973,BE,1,5,2,6,113,6666,1,7,7,10,10,10,10,10,10,10,10,10,FRE,1,6666,6666,1,1,1,5,2,0,0.9439014792442322,NA,10,BE32,0,0.9439014792442322,0.9439014792442322
2,1988,BE,1,7,1,5,610,6666,4,5,5,6,5,5,6,6,6,6,6,6,FRE,1,FR,6666,2,1,2,4,1,5,0.8987067341804504,NA,6,BE32,6,0.8987067341804504,0.8987067341804504
1,1995,BE,2,6,1,NA,213,6666,2,7,8,8,9,9,9,10,10,8,8,7,FRE,1,HT,6666,1,1,2,3,1,5,0.9660232067108154,NA,8,BE10,0,0.9660232067108154,0.9660232067108154
1,1994,BE,1,7,1,3,113,6666,1,10,10,5,10,10,10,10,10,8,8,8,FRE,1,6666,6666,1,1,1,2,1,0,1.0631500482559204,NA,8,BE31,6,1.0631500482559204,1.0631500482559204
1,1955,BE,1,7,2,3,313,6666,1,10,8,10,10,10,10,10,10,10,10,10,FRE,1,6666,6666,1,3,1,4,3,2,0.9008073806762696,NA,3,BE31,5,0.9008073806762696,0.9008073806762696
2,1954,BE,1,7,2,7,610,6666,1,10,10,9,10,10,10,10,10,8,6,6,DUT,1,6666,6666,1,2,2,3,2,2,0.9137402176856996,1,7,BE23,3,0.9137402176856996,0.9137402176856996
1,1956,BE,1,7,1,5,313,6666,1,10,10,10,10,10,10,10,10,10,10,10,DUT,1,6666,6666,1,1,4,4,2,0,0.9000779986381531,NA,10,BE21,6,0.9000779986381531,0.9000779986381531
1,1980,BE,1,5,3,8,710,6666,4,10,9,8,10,9,10,8,7,7,7,4,FRE,1,6666,6666,2,1,1,4,3,0,1.0631500482559204,1,6,BE31,7,1.0631500482559204,1.0631500482559204
1,1980,BE,2,5,2,9,423,FR,2,7,7,8,8,8,7,10,9,9,9,8,FRE,2,SN,GQ,2,4,2,2,2,6,0.9081813097000122,6,6,BE10,3,0.9081813097000122,0.9081813097000122
1,1950,BE,1,7,3,5,313,6666,2,10,10,8,10,10,10,10,8,7,8,8,DUT,1,6666,6666,2,3,4,4,2,1,1.0594688653945925,NA,5,BE21,4,1.0594688653945925,1.0594688653945925
1,NA,BE,2,6,3,NA,213,7777,1,8,5,7,7,5,4,4,6,3,3,5,FRE,2,7777,7777,3,2,3,3,1,1,0.9048710465431212,NA,4,BE10,8,0.9048710465431212,0.9048710465431212
2,1963,BE,1,7,3,6,720,6666,2,9,9,9,9,10,10,9,7,8,7,7,FRE,1,6666,6666,2,2,2,2,2,1,1.030007243156433,1,8,BE35,3,1.030007243156433,1.030007243156433
2,1961,BE,1,7,3,6,610,6666,2,8,9,10,7,6,8,6,5,5,8,8,FRE,1,6666,6666,1,2,2,2,2,3,0.910750150680542,1,5,BE10,5,0.910750150680542,0.910750150680542
2,1993,BE,1,7,2,4,423,6666,2,10,10,5,4,7,10,10,7,5,5,8,DUT,1,6666,6666,1,1,2,4,2,2,1.0594688653945925,NA,6,BE21,5,1.0594688653945925,1.0594688653945925
1,1962,BE,1,7,3,8,720,6666,1,10,10,10,10,10,10,10,10,10,10,10,GER,1,6666,6666,2,2,2,3,2,0,0.9306931495666504,1,7,BE24,5,0.9306931495666504,0.9306931495666504
1,2000,BE,1,7,3,4,313,6666,1,10,10,10,10,10,10,10,9,6,5,10,FRE,1,6666,6666,1,1,4,5,1,0,1.0631500482559204,NA,7,BE31,2,1.0631500482559204,1.0631500482559204
2,2004,BE,1,6,3,NA,113,6666,2,7,7,3,7,7,6,7,8,5,6,4,DUT,1,6666,6666,2,1,2,3,1,2,0.9252810478210448,1,7,BE22,4,0.9252810478210448,0.9252810478210448
1,1968,BE,1,7,3,1,222,6666,1,5,5,10,10,5,10,10,10,10,10,10,FRE,1,FR,6666,NA,1,1,4,2,0,1.0631500482559204,NA,5,BE31,NA,1.0631500482559204,1.0631500482559204
1,1952,BE,1,7,3,8,610,6666,2,10,8,8,9,9,10,10,10,10,10,6,DUT,1,6666,6666,1,1,1,4,2,0,1.0339676141738892,NA,6,BE22,8,1.0339676141738892,1.0339676141738892
1,1956,BE,1,3,2,3,321,MA,3,9,10,10,10,10,10,10,8,5,5,7,ARA,2,MA,MA,5,5,1,2,3,0,1.047642469406128,6,1,BE24,5,1.047642469406128,1.047642469406128
1,1958,BE,1,7,3,NA,720,6666,3,9,7,7,7,6,9,8,7,6,6,8,DUT,1,6666,6666,2,4,2,2,2,0,0.9188779592514038,NA,3,BE23,8,0.9188779592514038,0.9188779592514038
1,1993,BE,1,7,1,4,321,6666,3,10,8,10,9,5,10,8,9,5,9,10,DUT,1,6666,6666,2,2,4,4,3,6,0.895046591758728,NA,5,BE22,8,0.895046591758728,0.895046591758728
2,2004,BE,1,7,3,NA,323,6666,2,9,7,6,5,8,7,8,8,6,6,7,DUT,1,6666,6666,1,2,2,2,2,2,0.929515540599823,NA,6,BE23,5,0.929515540599823,0.929515540599823
2,1999,BE,1,7,3,8,620,6666,2,10,7,8,10,10,10,8,5,5,7,5,DUT,1,6666,6666,1,1,4,4,1,0,0.9189488887786864,NA,10,BE24,2,0.9189488887786864,0.9189488887786864
2,1960,BE,1,6,1,5,113,ES,2,8,7,6,6,8,8,8,9,7,7,7,DUT,2,ES,ES,2,2,2,4,2,0,1.0594688653945925,NA,8,BE21,5,1.0594688653945925,1.0594688653945925
2,1985,BE,1,7,3,8,421,6666,2,8,8,8,8,8,8,8,8,8,8,8,DUT,1,6666,6666,2,2,2,3,2,3,1.091209888458252,NA,4,BE25,5,1.091209888458252,1.091209888458252
1,2003,BE,2,3,3,4,222,NL,2,10,10,7,10,8,10,10,10,7,6,8,ARA,2,EG,EG,2,4,2,2,2,7,1.0594688653945925,6,6,BE21,5,1.0594688653945925,1.0594688653945925
2,1987,BE,1,6,3,9,610,6666,2,9,7,7,7,7,8,7,7,7,7,7,DUT,1,6666,6666,1,1,4,2,2,5,0.9000779986381531,1,7,BE21,7,0.9000779986381531,0.9000779986381531
1,1972,BE,1,7,2,9,421,6666,4,10,1,8,10,10,10,6,3,8,10,9,DUT,1,6666,6666,1,1,2,4,1,0,0.9459702372550964,NA,5,BE23,7,0.9459702372550964,0.9459702372550964
2,1970,BE,1,7,2,7,313,6666,3,10,9,9,10,7,9,9,9,10,8,9,DUT,1,6666,6666,1,1,2,5,2,0,0.8998737335205078,NA,6,BE23,NA,0.8998737335205078,0.8998737335205078
2,1965,BE,1,4,3,8,710,6666,4,10,9,7,8,8,10,6,6,8,7,7,DUT,1,6666,6666,3,3,4,2,2,0,1.091209888458252,1,2,BE25,6,1.091209888458252,1.091209888458252
2,1998,BE,1,7,3,8,610,6666,3,9,9,7,9,9,8,5,4,5,5,7,ENG,1,6666,6666,1,1,4,3,3,0,1.0877412557601929,1,6,BE33,7,1.0877412557601929,1.0877412557601929
1,1951,BE,1,7,3,6,610,6666,3,10,10,10,10,10,10,8,8,7,8,10,DUT,1,6666,6666,2,2,2,3,2,1,1.091209888458252,NA,8,BE25,7,1.091209888458252,1.091209888458252
1,1991,BE,2,6,2,7,313,CG,2,8,8,6,8,8,10,7,8,7,4,9,FRE,2,CG,CG,2,2,2,4,2,3,0.8774314522743225,2,7,BE33,3,0.8774314522743225,0.8774314522743225
1,2003,BE,1,7,3,NA,222,6666,2,8,8,8,9,8,9,8,7,8,9,7,DUT,1,6666,6666,2,2,3,4,2,6,1.0594688653945925,NA,5,BE21,NA,1.0594688653945925,1.0594688653945925
2,1983,BE,1,7,1,7,610,6666,4,10,8,5,8,6,8,7,4,5,3,7,FRE,1,6666,6666,1,3,3,3,3,0,1.0877412557601929,1,6,BE33,6,1.0877412557601929,1.0877412557601929
1,1994,BE,1,7,3,NA,610,NL,1,10,10,10,8,10,7,10,10,7,3,10,DUT,2,NL,NL,2,3,1,3,2,3,0.922736406326294,NA,9,BE22,5,0.922736406326294,0.922736406326294
1,1976,BE,1,7,1,7,313,6666,3,9,9,10,9,9,10,10,8,10,9,10,DUT,1,6666,6666,1,2,1,5,3,1,1.091209888458252,NA,3,BE25,5,1.091209888458252,1.091209888458252
1,1987,BE,1,7,1,6,323,6666,1,10,7,7,10,10,10,10,7,8,10,10,DUT,1,6666,6666,1,1,4,4,2,0,1.0594688653945925,NA,8,BE21,3,1.0594688653945925,1.0594688653945925
2,1958,BE,1,5,3,2,213,6666,2,10,9,10,10,10,10,10,10,10,10,10,DUT,1,6666,6666,1,2,2,3,2,0,1.0594688653945925,1,6,BE21,7,1.0594688653945925,1.0594688653945925
2,1963,BE,1,7,1,2,323,6666,4,10,8,10,8,3,10,5,5,8,8,10,DUT,1,6666,6666,1,5,3,4,3,5,1.091209888458252,NA,4,BE25,8,1.091209888458252,1.091209888458252
1,1957,BE,1,7,3,6,323,6666,2,9,8,8,8,8,10,10,8,8,8,7,DUT,1,6666,6666,1,2,2,4,2,0,1.047642469406128,NA,9,BE24,5,1.047642469406128,1.047642469406128
1,1996,BE,1,6,3,9,720,6666,1,10,6,8,10,9,8,8,7,10,6,1,DUT,1,6666,6666,1,1,2,4,2,2,0.9137402176856996,NA,8,BE23,3,0.9137402176856996,0.9137402176856996
2,1972,BE,1,7,1,10,313,6666,2,8,8,9,5,9,2,2,9,9,5,8,DUT,1,6666,6666,2,3,4,4,2,1,1.0594688653945925,1,5,BE21,5,1.0594688653945925,1.0594688653945925
1,1999,BE,1,2,3,6,620,6666,1,10,10,1,10,10,10,8,8,6,10,2,DUT,1,6666,TR,3,1,1,4,1,0,0.9137402176856996,6,8,BE23,6,0.9137402176856996,0.9137402176856996
2,1936,BE,1,7,3,3,113,6666,3,8,8,8,8,8,9,8,8,8,8,8,DUT,1,6666,6666,2,1,1,2,2,0,1.0594688653945925,NA,7,BE21,6,1.0594688653945925,1.0594688653945925
2,1967,BE,1,5,1,10,610,6666,3,10,10,6,10,10,10,7,6,4,7,7,DUT,1,6666,6666,1,1,3,4,2,0,0.909909963607788,NA,7,BE24,NA,0.909909963607788,0.909909963607788
2,1983,BE,1,7,3,5,620,IQ,2,9,9,10,10,10,10,9,9,10,10,10,ARA,2,IQ,IQ,2,4,2,2,3,10,0.8949869275093079,1,10,BE23,NA,0.8949869275093079,0.8949869275093079
1,1948,BE,1,6,2,7,610,6666,2,10,10,8,10,10,8,9,8,7,7,8,DUT,1,6666,6666,3,4,1,4,2,0,1.0466028451919556,1,6,BE23,5,1.0466028451919556,1.0466028451919556
1,1968,BE,1,7,2,6,313,6666,1,10,9,10,10,NA,10,10,10,10,9,7,DUT,1,6666,6666,1,1,3,4,1,0,1.047642469406128,NA,7,BE24,4,1.047642469406128,1.047642469406128
2,1985,BE,1,7,1,6,610,6666,2,6,6,7,7,7,8,7,8,7,8,6,DUT,1,6666,6666,2,2,1,3,2,3,1.0594688653945925,NA,8,BE21,6,1.0594688653945925,1.0594688653945925
2,1950,BE,1,7,3,6,610,6666,1,10,8,7,7,10,10,10,10,5,7,5,FRE,1,6666,6666,1,1,3,1,1,0,1.030007243156433,NA,7,BE35,4,1.030007243156433,1.030007243156433
2,1994,BE,1,7,3,3,720,6666,2,10,10,9,7,10,10,10,10,9,9,8,DUT,1,6666,6666,2,1,4,4,2,0,0.909909963607788,1,7,BE24,4,0.909909963607788,0.909909963607788
2,1960,BE,1,5,1,5,222,6666,1,9,10,10,10,10,10,10,10,10,10,10,FRE,1,6666,6666,1,1,2,4,1,0,1.0793685913085938,NA,7,BE32,5,1.0793685913085938,1.0793685913085938
1,1996,BE,1,3,3,9,313,AO,3,10,10,8,10,10,10,10,8,8,10,10,FRE,2,AO,CG,4,3,3,3,1,0,0.9173032641410828,1,10,BE33,0,0.9173032641410828,0.9173032641410828
2,1971,BE,1,7,1,10,720,6666,3,10,10,5,9,10,10,10,8,5,5,6,DUT,1,6666,6666,1,1,4,4,1,0,1.0594688653945925,NA,8,BE21,5,1.0594688653945925,1.0594688653945925
2,1986,BE,1,7,1,9,610,6666,2,7,8,5,8,8,8,7,7,6,6,7,DUT,1,6666,6666,1,1,4,4,1,5,1.0339676141738892,2,7,BE22,5,1.0339676141738892,1.0339676141738892
1,1950,BE,1,6,1,5,213,6666,2,9,8,10,10,10,10,10,10,8,10,10,DUT,1,6666,6666,1,3,1,2,3,0,0.9176300764083862,NA,7,BE25,3,0.9176300764083862,0.9176300764083862
2,2004,BE,1,6,3,4,313,6666,2,6,6,7,7,6,8,7,7,8,8,5,DUT,1,6666,6666,2,2,2,2,2,7,1.091209888458252,1,7,BE25,6,1.091209888458252,1.091209888458252
1,1973,BE,2,5,3,4,113,TR,2,4,5,6,8,5,5,6,7,5,8,5,TUR,2,TR,TR,3,3,3,3,3,2,0.9035108685493468,6,6,BE10,3,0.9035108685493468,0.9035108685493468
1,2004,BE,1,7,3,7,313,6666,2,9,9,9,9,9,8,9,5,8,8,8,FRE,1,6666,6666,2,2,2,3,2,0,1.0793685913085938,1,10,BE32,6,1.0793685913085938,1.0793685913085938
2,1984,BE,1,6,1,3,610,PT,1,10,10,6,6,8,10,10,9,9,9,9,ENG,2,AO,DE,1,1,1,3,2,1,0.8965802788734436,NA,9,BE10,5,0.8965802788734436,0.8965802788734436
2,2004,BE,1,5,3,NA,313,6666,2,8,9,8,5,8,10,10,8,5,7,6,FRE,1,6666,6666,1,1,2,2,1,1,1.0793685913085938,1,8,BE32,4,1.0793685913085938,1.0793685913085938
2,1963,BE,1,6,3,4,610,6666,1,10,9,8,7,10,10,10,10,8,7,6,DUT,1,6666,NL,1,1,1,3,2,5,1.0594688653945925,1,7,BE21,6,1.0594688653945925,1.0594688653945925
1,1981,BE,1,7,3,9,720,6666,5,10,10,10,10,10,10,5,5,0,10,10,DUT,1,6666,6666,1,1,2,5,2,5,1.0594688653945925,1,9,BE21,8,1.0594688653945925,1.0594688653945925
2,1959,BE,1,6,2,9,610,6666,1,2,2,10,10,10,10,10,10,10,8,10,DUT,1,6666,6666,1,1,1,4,2,1,0.9013449549674988,NA,7,BE23,5,0.9013449549674988,0.9013449549674988
1,1980,BE,2,7,3,8,620,6666,2,10,7,5,10,10,10,10,8,7,8,3,DUT,1,6666,6666,1,1,2,4,2,0,1.0631500482559204,NA,8,BE31,3,1.0631500482559204,1.0631500482559204
1,1949,BE,1,7,3,4,610,6666,3,10,10,9,10,10,10,7,6,8,8,7,DUT,1,6666,6666,1,2,3,3,3,1,1.0466028451919556,NA,7,BE23,7,1.0466028451919556,1.0466028451919556
2,1999,BE,1,1,3,7,313,6666,2,10,10,8,8,10,10,8,7,3,7,5,FRE,1,CG,CG,3,4,1,2,1,4,0.9150670170783995,2,8,BE33,3,0.9150670170783995,0.9150670170783995
1,1959,BE,1,7,1,1,222,FR,1,8,8,8,10,8,10,10,9,10,10,10,FRE,2,FR,FR,1,4,1,3,2,0,1.0793685913085938,NA,8,BE32,0,1.0793685913085938,1.0793685913085938
2,1953,BE,1,3,3,4,313,6666,2,4,7,8,6,6,8,8,8,5,5,6,FRE,1,6666,6666,1,3,2,2,2,4,0.9173032641410828,1,6,BE33,8,0.9173032641410828,0.9173032641410828
2,1972,BE,1,6,1,4,720,6666,1,10,10,10,10,10,10,10,9,7,7,9,DUT,1,6666,6666,1,1,2,4,2,0,0.8822202682495117,1,5,BE24,7,0.8822202682495117,0.8822202682495117
2,1967,BE,1,7,1,8,423,6666,2,7,7,7,6,7,7,7,10,7,7,7,FRE,1,6666,6666,2,2,2,3,3,5,1.047642469406128,NA,6,BE24,7,1.047642469406128,1.047642469406128
2,1974,BE,2,7,2,6,213,6666,2,8,7,8,5,9,8,9,10,6,6,10,FRE,1,6666,6666,1,1,3,4,1,0,1.030007243156433,NA,8,BE35,5,1.030007243156433,1.030007243156433
1,1968,BE,1,7,2,7,720,6666,4,9,7,8,9,8,9,8,6,7,7,7,ENG,1,6666,6666,2,2,3,4,2,0,1.047642469406128,NA,5,BE24,7,1.047642469406128,1.047642469406128
1,2001,BE,1,7,3,6,510,6666,2,10,8,10,10,10,10,10,8,10,7,7,DUT,1,6666,6666,1,1,2,3,2,6,1.091209888458252,NA,5,BE25,8,1.091209888458252,1.091209888458252
1,1981,BE,1,7,1,NA,323,6666,1,4,4,8,4,7,7,9,9,9,9,7,DUT,1,6666,6666,1,2,1,3,2,0,1.0339676141738892,NA,9,BE22,3,1.0339676141738892,1.0339676141738892
2,1981,BE,1,7,1,7,213,6666,2,3,3,1,4,3,1,3,4,2,3,4,DUT,1,6666,6666,2,1,2,4,2,7,1.091209888458252,NA,1,BE25,NA,1.091209888458252,1.091209888458252
1,1974,BE,1,7,3,9,720,6666,4,10,7,NA,10,8,10,9,3,3,2,7,FRE,1,6666,6666,1,1,5,5,2,0,1.0877412557601929,1,9,BE33,7,1.0877412557601929,1.0877412557601929
1,1961,BE,1,7,2,6,222,6666,2,10,8,8,9,8,9,0,9,6,8,7,DUT,1,6666,6666,1,1,5,2,2,0,1.0466028451919556,NA,5,BE23,4,1.0466028451919556,1.0466028451919556
2,1954,BE,1,7,3,3,423,6666,5,9,9,7,9,9,10,10,10,8,7,8,DUT,1,6666,6666,1,1,1,3,4,7,1.047642469406128,1,8,BE24,NA,1.047642469406128,1.047642469406128
2,1964,BE,1,7,3,2,321,FR,3,10,10,10,10,10,8,10,10,10,10,10,FRE,2,IT,IT,1,1,1,3,2,4,1.0877412557601929,NA,6,BE33,0,1.0877412557601929,1.0877412557601929
2,1998,BE,2,1,3,5,313,6666,1,10,10,10,10,10,10,10,10,10,10,10,FRE,1,MA,MA,1,2,2,3,2,3,0.9081813097000122,6,8,BE10,0,0.9081813097000122,0.9081813097000122
1,1973,BE,1,4,3,2,313,AM,2,8,7,9,8,6,8,9,5,7,7,6,DUT,2,AM,AM,2,5,2,3,2,0,0.909909963607788,4,5,BE21,7,0.909909963607788,0.909909963607788
2,1977,BE,1,7,3,8,610,6666,3,9,7,9,9,9,9,9,5,7,7,5,DUT,1,6666,6666,2,1,2,4,2,0,0.9189425706863404,NA,5,BE25,5,0.9189425706863404,0.9189425706863404
2,1967,BE,1,7,3,6,610,CG,1,10,10,5,9,10,9,10,10,8,7,8,FRE,2,6666,6666,1,1,4,4,2,0,1.0877412557601929,NA,6,BE33,4,1.0877412557601929,1.0877412557601929
1,1985,BE,2,7,1,3,720,TN,1,10,10,10,10,10,10,10,10,10,10,10,ARA,2,TN,TN,3,4,2,3,2,0,0.9176300764083862,6,6,BE25,5,0.9176300764083862,0.9176300764083862
2,1987,BE,2,2,1,4,313,PL,1,5,5,5,5,5,7,5,5,5,5,5,FRE,2,PL,PL,4,5,4,4,3,5,0.9035108685493468,3,8,BE10,5,0.9035108685493468,0.9035108685493468
1,1963,BE,1,7,2,8,610,6666,1,10,9,9,10,9,10,10,9,10,10,10,DUT,1,6666,6666,1,1,5,5,3,0,1.0339676141738892,NA,8,BE22,5,1.0339676141738892,1.0339676141738892
2,1949,BE,1,5,3,3,610,6666,2,8,7,8,8,8,8,9,9,8,8,8,DUT,1,6666,6666,2,5,1,2,3,3,1.091209888458252,1,6,BE25,8,1.091209888458252,1.091209888458252
1,1963,BE,1,6,3,9,720,6666,4,10,8,9,10,10,10,10,8,5,5,8,DUT,1,6666,6666,1,2,2,5,2,0,1.0466028451919556,1,6,BE23,7,1.0466028451919556,1.0466028451919556
2,2006,BE,1,5,3,NA,213,6666,3,10,9,10,10,9,10,10,10,10,10,10,ARA,1,MA,6666,1,1,3,4,1,0,0.909909963607788,6,10,BE21,4,0.909909963607788,0.909909963607788
2,1954,BE,1,7,3,8,313,6666,4,6,6,3,6,6,3,6,5,4,5,6,DUT,1,6666,6666,1,1,1,1,2,6,0.9192549586296082,NA,7,BE21,5,0.9192549586296082,0.9192549586296082
2,1939,BE,2,7,3,9,421,6666,3,5,5,5,5,5,5,5,5,5,6,5,FRE,1,6666,6666,2,3,2,2,4,2,0.9035108685493468,NA,5,BE10,NA,0.9035108685493468,0.9035108685493468
2,1986,BE,1,7,3,NA,720,FR,1,9,9,7,10,10,7,7,7,10,10,9,FRE,2,FR,FR,1,3,3,5,2,0,0.91739821434021,NA,8,BE10,5,0.91739821434021,0.91739821434021
1,1990,BE,1,7,3,4,323,6666,2,10,8,2,9,8,10,2,2,0,2,7,DUT,1,6666,6666,1,2,4,4,1,0,0.929515540599823,NA,7,BE23,3,0.929515540599823,0.929515540599823
2,1952,BE,1,6,3,5,113,6666,2,8,6,0,7,8,5,10,10,9,10,8,DUT,1,6666,6666,1,1,NA,2,1,10,0.9137402176856996,NA,7,BE23,9,0.9137402176856996,0.9137402176856996
1,1980,BE,1,7,3,7,421,6666,3,5,7,9,8,6,10,7,5,7,7,8,FRE,1,6666,6666,2,5,2,3,3,4,1.030007243156433,1,2,BE35,7,1.030007243156433,1.030007243156433
2,1991,BE,1,7,3,4,710,6666,1,10,9,8,10,10,10,10,10,8,7,10,FRE,1,6666,6666,1,1,2,3,1,0,0.91739821434021,NA,10,BE10,4,0.91739821434021,0.91739821434021
